Agg_ASST,simp_ASS,LARC,AUTO,DATE,O3,PM25,PRCP,TMAX,UV,holi,fri,sat,sun,Chicago,NY,LA,Phil,Phoen,Atl,SanFran,Houston,Boston,Indianapolis?
6,22,67,33,2003-08-19,0.021,4.3,0,71,7.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,38,71,32,2003-08-20,0.026,,0,77,6.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,34,74,39,2003-08-21,0.029,6.6,0,75,6.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,38,78,27,2003-08-22,0.023,,0,76,7.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,30,75,29,2003-08-23,0.024,,0,78,7.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9,24,68,18,2003-08-24,0.039,,0,88,6.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,32,75,29,2003-08-25,0.026,13.4,0,86,7.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,25,74,29,2003-08-26,0.024,,0,75,6.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,26,76,26,2003-08-27,0.026,,0,68,6.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,33,72,29,2003-08-28,0.032,,0,65,6.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,23,68,23,2003-08-29,0.028,,0,69,7.26,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,25,65,31,2003-08-30,0.03,,0,67,7.68,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,25,64,26,2003-08-31,0.03,7.3,0,70,7.22,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,27,57,29,2003-09-01,0.035,,0,72,7.31,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,32,66,36,2003-09-02,0.034,,0,72,6.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,21,68,27,2003-09-03,0.033,,0,75,7.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,23,64,15,2003-09-04,0.023,,0,73,6.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,28,92,29,2003-09-05,0.025,,0,72,6.97,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,38,72,22,2003-09-06,0.028,6.5,0,72,6.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,36,73,30,2003-09-07,0.022,,0,68,6.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,27,61,30,2003-09-08,0.025,,0,73,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,41,84,22,2003-09-09,0.023,,0,73,5.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,30,71,20,2003-09-10,0.022,,0,78,6.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,38,65,34,2003-09-11,0.028,,0,89,6.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,37,74,30,2003-09-12,0.034,18.2,0,95,6.81,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11,38,83,22,2003-09-13,0.039,,0,94,6.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,37,68,23,2003-09-14,0.037,,0,72,6.93,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,35,72,28,2003-09-15,0.035,12.1,0,75,6.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,35,53,23,2003-09-16,0.029,,0,68,6.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,30,78,27,2003-09-17,0.026,,0,77,6.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,34,72,33,2003-09-18,0.029,12.6,0,86,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,24,82,34,2003-09-19,0.017,,0,81,6.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,42,79,26,2003-09-20,0.025,,0,87,6.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14,38,73,22,2003-09-21,0.059,,0,95,6.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,36,77,26,2003-09-22,0.051,,0,90,6.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,38,74,31,2003-09-23,0.037,,0,72,5.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,46,77,24,2003-09-24,0.032,9.6,0,69,5.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,30,72,14,2003-09-25,0.035,,0,64,5.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,33,85,27,2003-09-26,0.044,,0,68,5.96,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9,27,79,30,2003-09-27,0.033,,0,65,5.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12,27,71,26,2003-09-28,0.033,,0,67,5.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,40,55,28,2003-09-29,0.02,,0,69,5.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,30,80,27,2003-09-30,0.021,9.3,0,68,5.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,41,73,24,2003-10-01,0.022,6.3,0,66,4.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,38,63,21,2003-10-02,0.032,7.8,0,63,4.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,30,64,23,2003-10-03,0.03,,0,68,4.98,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,36,57,28,2003-10-04,0.03,10.6,0,66,4.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,34,74,19,2003-10-05,0.028,10.5,0,73,4.53,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,29,63,32,2003-10-06,0.021,7,0,71,3.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,38,76,24,2003-10-07,0.031,5,0,67,3.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,31,71,19,2003-10-08,0.024,5.6,0,69,4.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,27,74,22,2003-10-09,0.028,9.7,0,68,4.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,33,81,33,2003-10-10,0.029,10.3,0,69,4.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,21,73,22,2003-10-11,0.024,13.9,0,69,4.47,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,29,62,22,2003-10-12,0.027,11.5,0,74,4.59,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,36,77,15,2003-10-13,0.018,16,0,79,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,32,74,18,2003-10-14,0.022,13.5,0,69,4.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,27,61,25,2003-10-15,0.028,,0,63,4.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,37,68,22,2003-10-16,0.015,5.9,0,74,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,35,79,27,2003-10-17,0.014,12,0,76,4.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,36,72,22,2003-10-18,0.02,7.3,0,69,4.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,28,79,17,2003-10-19,0.021,7.5,0,74,4.13,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10,42,71,28,2003-10-20,0.016,9.4,0,75,4.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,35,84,29,2003-10-21,0.025,9.4,0,80,4.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,26,86,22,2003-10-22,0.012,,0,68,4.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,30,68,26,2003-10-23,0.012,10.5,0,76,4.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,42,68,38,2003-10-24,0.015,18.7,0,85,4.11,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,37,73,26,2003-10-25,0.025,15.6,0,87,4.14,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17,39,67,20,2003-10-26,0.028,12.6,0,89,4.07,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12,17,58,18,2003-10-27,0.018,16.8,0,86,4.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,46,71,23,2003-10-28,0.02,19.6,0,85,3.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,25,68,20,2003-10-29,0.034,9.6,0,69,3.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,31,80,31,2003-10-30,0.03,5.1,0,60,2.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,35,87,33,2003-10-31,0.022,5.8,0,57,2.26,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,43,76,23,2003-11-01,0.028,7.3,0,61,2.22,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,30,49,25,2003-11-02,0.032,5.5,0.18,58,2.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,30,74,24,2003-11-03,,6.4,0.09,57,2.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,30,64,24,2003-11-04,0.018,,0,58,2.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,27,55,24,2003-11-05,0.016,13,0.01,56,2.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,24,75,26,2003-11-06,0.008,32.6,0.25,61,2.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,37,84,20,2003-11-07,0.014,24.9,0,62,1.98,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9,29,77,18,2003-11-08,0.035,4,0.7,67,2.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,44,80,20,2003-11-09,0.035,5.5,0,64,1.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10,27,66,27,2003-11-10,0.017,10.9,0,64,1.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,25,63,23,2003-11-11,0.016,10.4,0,66,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,26,72,30,2003-11-12,0.013,10.8,0,68,1.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,33,79,20,2003-11-13,0.026,11.2,0,63,2.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,37,77,24,2003-11-14,0.024,6.8,0.07,61,2.39,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,33,73,32,2003-11-15,0.032,5.6,0.04,57,1.93,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,23,70,25,2003-11-16,0.025,9.4,0,61,1.66,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,21,74,20,2003-11-17,0.023,13.6,0.03,61,2.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,31,63,27,2003-11-18,0.008,14.4,0,64,2.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,26,74,23,2003-11-19,0.01,,0,64,2.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,30,80,25,2003-11-20,0.026,,0,59,2.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,33,76,20,2003-11-21,,4.4,0,57,2.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,31,63,15,2003-11-22,0.03,6.4,0,56,2.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,33,72,28,2003-11-23,0.025,14.4,0,57,2.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,19,71,30,2003-11-24,0.018,21.2,0,56,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,27,68,20,2003-11-25,0.023,9.5,0,57,1.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,35,73,26,2003-11-26,0.02,6.9,0,59,2.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,27,49,12,2003-11-27,0.022,19.3,0,57,2.23,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9,26,77,21,2003-11-28,0.006,36.3,0,56,2.23,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7,25,76,14,2003-11-29,0.017,20.2,0,56,2.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,27,53,19,2003-11-30,0.015,9,0.8,54,1.89,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,32,70,21,2003-12-01,0.016,5.9,0.26,59,1.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,32,58,21,2003-12-02,0.021,6.7,0,62,1.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,32,64,25,2003-12-03,0.006,18.7,0,58,2.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,31,71,23,2003-12-04,0.001,31.2,0.18,54,2.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,42,66,23,2003-12-05,0.014,14.1,0.18,64,1.79,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11,31,65,25,2003-12-06,0.026,6.3,0.43,64,1.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,19,46,27,2003-12-07,0.034,3.7,0,58,1.43,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,31,44,17,2003-12-08,0.014,8,0,56,1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,27,67,21,2003-12-09,0.038,7.8,0.76,56,1.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,29,65,13,2003-12-10,0.033,5.6,0.57,59,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,27,72,33,2003-12-11,0.027,8.3,0,56,1.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,30,61,19,2003-12-12,0.021,10,0.09,56,1.72,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,26,74,21,2003-12-13,0.039,4.1,0.04,62,1.92,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,28,65,20,2003-12-14,0.033,6.1,0.03,57,1.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,20,63,25,2003-12-15,0.009,9.8,0,54,1.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,17,51,30,2003-12-16,0.009,19.3,0,55,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,24,72,20,2003-12-17,0.009,11.4,0,58,1.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,36,64,21,2003-12-18,,23.8,0,58,1.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,15,83,28,2003-12-19,0.005,34.1,0.48,59,1.66,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,39,66,32,2003-12-20,0.011,10.9,0.05,57,1.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9,33,69,25,2003-12-21,0.015,11.9,0,58,1.59,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,24,64,19,2003-12-22,0.004,19.8,0,57,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,27,66,16,2003-12-23,0.028,11.9,0.09,57,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,24,68,17,2003-12-24,0.024,5.2,0.44,64,1.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,20,45,15,2003-12-25,0.034,5.2,0.19,54,1.22,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10,48,27,2003-12-26,0.031,5.8,0,53,1.59,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12,21,48,22,2003-12-27,0.016,16.1,0,50,1.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,19,67,13,2003-12-28,0.032,16.1,0,50,1.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,20,53,21,2003-12-29,0.021,3.6,2.6,57,1.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,19,62,32,2003-12-30,0.013,11,0.02,53,0.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,30,58,18,2003-12-31,,16.2,0,54,1.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,42,65,25,2004-01-01,0.035,8.9,2.16,56,1.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,17,60,16,2004-01-02,0.019,6.8,0.26,52,1.29,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,31,64,20,2004-01-03,0.025,7.3,0,50,1.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,32,63,19,2004-01-04,0.015,16.4,0,50,1.77,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,29,73,24,2004-01-05,0.018,10.7,0,53,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,24,63,17,2004-01-06,0.015,26.5,0.06,51,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,33,67,25,2004-01-07,0.008,10.3,0,57,1.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,25,62,26,2004-01-08,0.007,15.2,0,61,1.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,31,70,38,2004-01-09,0.017,15.4,0.16,61,2.03,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12,31,77,24,2004-01-10,0.017,15.6,0.01,59,2.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,22,73,27,2004-01-11,0.014,19.5,0,61,2.11,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,30,64,25,2004-01-12,0.003,45.8,0,54,1.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,32,71,26,2004-01-13,0.006,36.7,0,55,2.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,29,71,28,2004-01-14,0.002,44.1,0.02,50,2.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,23,73,26,2004-01-15,0.018,14.7,0,55,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,35,63,34,2004-01-16,0.006,21.5,0,53,2.39,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,27,72,32,2004-01-17,0.016,24.1,0,54,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,31,70,21,2004-01-18,0.016,26.6,0,55,2.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,23,82,25,2004-01-19,0.006,17.7,0,54,2.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8,27,51,23,2004-01-20,0.014,12.3,0.01,56,1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,30,60,32,2004-01-21,0.014,15.9,0,58,2.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,27,53,23,2004-01-22,0.012,13,0,59,2.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,26,76,29,2004-01-23,0.011,24.6,0.05,53,2.66,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,33,68,23,2004-01-24,0.022,16.1,0.2,55,1.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,30,68,23,2004-01-25,0.026,6.4,0,55,1.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,30,80,22,2004-01-26,0.029,7.7,0,55,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,22,81,26,2004-01-27,0.024,3.4,0.04,57,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,24,67,21,2004-01-28,0.014,12.4,0,57,2.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,33,81,26,2004-01-29,0.023,13,0,52,2.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,32,76,29,2004-01-30,0.029,4.5,0.05,56,2.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,27,56,36,2004-01-31,0.033,3.5,0,55,2.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,29,61,19,2004-02-01,0.029,6.1,0.01,52,2.69,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,27,54,20,2004-02-02,0.03,4.6,0.71,55,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,30,67,35,2004-02-03,0.026,6.4,0.41,54,1.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,23,51,26,2004-02-04,0.02,8.5,0,57,2.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,26,63,24,2004-02-05,0.004,18.5,0,58,2.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,34,85,32,2004-02-06,0.023,13.8,0.02,58,3.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,31,70,24,2004-02-07,0.026,4.7,0,56,2.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,30,67,32,2004-02-08,0.026,7.1,0,58,2.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,18,69,30,2004-02-09,0.024,9.6,0,61,2.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,30,66,29,2004-02-10,0.025,6.4,0,62,2.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,29,76,28,2004-02-11,0.013,17.9,0,61,3.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,38,81,35,2004-02-12,0.019,26.3,0,63,3.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,35,75,33,2004-02-13,0.034,14.9,0,61,3.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,38,71,27,2004-02-14,0.03,13.5,0,58,2.77,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,35,63,31,2004-02-15,0.03,17.2,0.05,61,3.11,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,25,56,25,2004-02-16,0.025,4.3,0.52,61,3.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,24,60,19,2004-02-17,0.031,4.3,0.57,65,3.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,33,69,22,2004-02-18,0.033,6.3,0.39,58,2.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,28,72,25,2004-02-19,0.03,6,0,55,3.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,39,75,22,2004-02-20,0.032,3.9,0.05,55,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,19,66,18,2004-02-21,0.028,7.1,0.04,54,2.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,25,61,22,2004-02-22,0.035,10.2,0.06,57,1.66,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,24,69,30,2004-02-23,0.037,9.1,0,59,2.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,45,72,14,2004-02-24,0.036,7,0.09,60,3.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,26,60,27,2004-02-25,0.041,9.1,1.46,59,2.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,29,61,22,2004-02-26,0.033,8.2,0.13,56,1.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,45,62,31,2004-02-27,0.028,7.4,0.06,56,2.71,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,29,63,24,2004-02-28,0.03,4.9,0,58,3.47,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12,36,70,21,2004-02-29,0.035,5.1,0,55,,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,39,60,26,2004-03-01,0.036,4,0.07,54,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,38,59,31,2004-03-02,0.027,3.5,0,65,2.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,41,65,28,2004-03-03,0.021,7.8,0,59,4.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,39,55,21,2004-03-04,0.03,7.8,0,60,4.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,29,84,39,2004-03-05,0.029,6.1,0,59,4.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9,38,54,25,2004-03-06,0.03,6.3,0,64,4.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9,33,57,17,2004-03-07,0.027,14.1,0,74,5.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,22,56,37,2004-03-08,0.029,14.3,0,79,5.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,46,56,14,2004-03-09,0.021,18.7,0,75,5.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,27,62,34,2004-03-10,0.027,11.2,0,78,5.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,35,71,28,2004-03-11,0.028,21.3,0,77,5.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,35,60,28,2004-03-12,0.022,22.6,0,71,4.54,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17,37,51,21,2004-03-13,0.025,19.5,0,74,5.07,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,22,74,20,2004-03-14,0.03,14.7,0,77,5.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,26,55,24,2004-03-15,0.021,16.2,0,81,5.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,30,58,32,2004-03-16,0.029,18.4,0,82,4.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,36,53,30,2004-03-17,0.024,20.1,0,82,4.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,31,62,23,2004-03-18,0.026,18.8,0,77,4.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,24,86,37,2004-03-19,0.024,9,0,68,5.52,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,33,61,30,2004-03-20,0.045,16.5,0,78,6.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,28,65,21,2004-03-21,0.049,15,0,64,6.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,34,67,23,2004-03-22,0.033,7.1,0,60,6.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,34,62,30,2004-03-23,0.037,5.5,0,61,5.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,31,65,38,2004-03-24,0.038,9.5,0,67,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,27,75,25,2004-03-25,0.033,5.9,0.52,61,5.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,33,69,28,2004-03-26,0.039,8.7,0,59,4.41,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,27,67,32,2004-03-27,0.031,8.9,0.07,62,5.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17,36,72,33,2004-03-28,0.034,8.8,0,73,6.38,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,26,63,17,2004-03-29,0.033,10.9,0,65,6.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,33,59,40,2004-03-30,0.037,6,0.01,59,5.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,30,68,24,2004-03-31,0.033,7.7,0,59,4.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,33,72,32,2004-04-01,0.041,9.5,0,65,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,37,68,27,2004-04-02,0.039,6.1,0,71,3.98,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,30,64,22,2004-04-03,0.046,11.5,0,69,4.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,28,54,32,2004-04-04,0.047,11.3,0,57,5.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10,17,53,31,2004-04-05,0.041,7.9,0,59,5.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,29,67,29,2004-04-06,0.036,8.5,0,60,5.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,28,68,21,2004-04-07,0.031,11,0,66,5.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,25,71,17,2004-04-08,0.033,12.6,0,63,5.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,30,77,37,2004-04-09,0.023,18.6,0,70,5.54,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7,22,82,31,2004-04-10,0.042,15.2,0,70,6.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0
